Gmt time,Open,High,Low,Close,Volume
2026-02-26 00:45:00,5188.36,5192.107,5184.981,5188.428,2267
2026-02-26 01:00:00,5188.042,5198.143,5182.59,5187.667,5675
2026-02-26 01:15:00,5187.736,5195.085,5178.938,5180.678,3450
2026-02-26 01:30:00,5180.601,5192.296,5178.731,5189.579,3311
2026-02-26 01:45:00,5189.657,5194.069,5185.107,5191.653,2940
2026-02-26 02:00:00,5191.391,5195.677,5182.295,5182.956,2490
2026-02-26 02:15:00,5183.031,5189.821,5180.645,5180.989,1988
2026-02-26 02:30:00,5181.08,5183.999,5174.053,5176.33,3319
2026-02-26 02:45:00,5176.432,5186.348,5176.432,5184.408,2165
2026-02-26 03:00:00,5184.182,5187.855,5183.016,5186.949,1894
2026-02-26 03:15:00,5187.222,5193.555,5185.496,5188.426,2259
2026-02-26 03:30:00,5188.387,5189.821,5185.866,5186.299,1184
2026-02-26 03:45:00,5186.424,5192.865,5184.058,5192.736,1412
2026-02-26 04:00:00,5192.445,5199.385,5192.253,5196.67,1398
2026-02-26 04:15:00,5196.745,5197.05,5191.535,5194.281,1265
2026-02-26 04:30:00,5194.311,5195.561,5192.903,5194.211,1071
2026-02-26 04:45:00,5194.209,5194.795,5190.622,5192.775,1194
2026-02-26 05:00:00,5192.552,5199.729,5189.754,5198.043,1377
2026-02-26 05:15:00,5198.212,5205.485,5196.699,5200.444,1642
2026-02-26 05:30:00,5200.499,5203.311,5195.77,5199.743,2017
2026-02-26 05:45:00,5199.679,5200.19,5191.309,5198.053,1904
2026-02-26 06:00:00,5198.129,5199.623,5193.523,5197.864,1639
2026-02-26 06:15:00,5198.077,5198.373,5192.689,5193.74,1660
2026-02-26 06:30:00,5193.775,5198.671,5193.587,5196.351,1687
2026-02-26 06:45:00,5196.359,5197.149,5190.247,5193.0,1757
2026-02-26 07:00:00,5193.076,5194.519,5182.372,5187.38,2058
2026-02-26 07:15:00,5187.389,5190.643,5181.879,5184.974,1875
2026-02-26 07:30:00,5185.11,5189.768,5184.542,5186.439,1545
2026-02-26 07:45:00,5186.533,5188.064,5179.561,5185.866,1726
2026-02-26 08:00:00,5186.108,5190.845,5179.309,5189.184,2376
2026-02-26 08:15:00,5189.266,5190.66,5175.3,5176.876,2349
2026-02-26 08:30:00,5177.076,5180.77,5170.403,5174.245,3050
2026-02-26 08:45:00,5174.219,5181.945,5167.733,5179.102,2489
2026-02-26 09:00:00,5179.268,5182.366,5173.832,5181.454,2059
2026-02-26 09:15:00,5181.603,5182.323,5174.745,5180.922,1678
2026-02-26 09:30:00,5180.954,5183.91,5179.21,5181.51,1631
2026-02-26 09:45:00,5181.628,5189.472,5181.53,5186.172,1571
2026-02-26 10:00:00,5186.439,5189.955,5185.475,5187.986,1131
2026-02-26 10:15:00,5187.787,5188.616,5178.732,5179.321,1736
2026-02-26 10:30:00,5179.245,5179.462,5171.862,5172.074,2208
2026-02-26 10:45:00,5171.918,5175.119,5165.792,5171.433,2130
2026-02-26 11:00:00,5171.247,5178.163,5169.297,5175.808,2020
2026-02-26 11:15:00,5175.882,5175.94,5170.819,5171.946,1573
2026-02-26 11:30:00,5171.924,5175.243,5171.636,5174.297,1361
2026-02-26 11:45:00,5174.208,5174.251,5161.16,5164.496,1922
2026-02-26 12:00:00,5164.729,5169.815,5157.813,5168.199,2672
2026-02-26 12:15:00,5168.14,5180.155,5165.866,5178.539,2034
2026-02-26 12:30:00,5178.497,5187.809,5177.565,5187.459,1860
2026-02-26 12:45:00,5187.496,5188.113,5179.565,5183.886,1547
2026-02-26 13:00:00,5183.875,5185.671,5168.253,5173.802,3700
2026-02-26 13:15:00,5174.12,5178.731,5171.401,5174.969,2760
2026-02-26 13:30:00,5174.584,5177.349,5164.199,5165.307,2964
2026-02-26 13:45:00,5165.226,5171.561,5164.595,5166.43,2347
2026-02-26 14:00:00,5166.349,5170.24,5160.14,5166.095,2982
2026-02-26 14:15:00,5166.108,5172.549,5163.436,5170.18,2243
2026-02-26 14:30:00,5170.106,5174.836,5139.718,5172.183,10722
2026-02-26 14:45:00,5172.313,5176.158,5163.702,5164.747,7444
2026-02-26 15:00:00,5164.629,5172.185,5158.621,5162.514,6415
2026-02-26 15:15:00,5162.591,5163.447,5130.553,5141.499,9252
2026-02-26 15:30:00,5141.445,5176.657,5140.49,5175.464,7302
2026-02-26 15:45:00,5175.539,5192.774,5175.128,5185.379,5074
2026-02-26 16:00:00,5185.744,5187.167,5172.688,5176.522,4174
2026-02-26 16:15:00,5176.754,5184.736,5173.512,5180.415,3631
2026-02-26 16:30:00,5180.357,5186.307,5178.041,5183.332,3213
2026-02-26 16:45:00,5183.115,5185.44,5175.298,5179.704,3264
2026-02-26 17:00:00,5179.773,5190.239,5178.41,5179.88,2802
2026-02-26 17:15:00,5179.949,5181.746,5173.478,5174.396,2647
2026-02-26 17:30:00,5174.471,5177.715,5171.855,5174.831,2794
2026-02-26 17:45:00,5174.891,5175.364,5161.819,5167.205,3589
2026-02-26 18:00:00,5167.196,5173.478,5163.544,5173.173,3034
2026-02-26 18:15:00,5173.237,5178.164,5171.699,5177.168,2582
2026-02-26 18:30:00,5177.097,5182.548,5160.603,5180.946,4278
2026-02-26 18:45:00,5181.108,5185.824,5178.752,5180.521,2056
2026-02-26 19:00:00,5180.598,5188.041,5179.611,5186.601,2125
2026-02-26 19:15:00,5186.596,5189.047,5184.539,5185.45,1714
2026-02-26 19:30:00,5185.525,5190.976,5183.266,5186.13,1801
